Country,Region,District,Aimak,Locality,AltNames,OldName,SearchString,LocalityType,Population
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Тамчынский,Кош-Кель,,,,село,627
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Тамчынский,Чырпыкты,,,,село,2687
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Ананьевский,Ананьево,,,,село,9514
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Ананьевский,Кек-Дебе,,,,село,963
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Ананьевский,Чет-Байсоорун,,,,село,319
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Абдрахмановский,Жаркынбаево,,,,село,2469
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Абдрахмановский,Кароол-Дебе,,,,село,1063
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Орюктинский,Чон-Орюктю,,,,село,2845
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Орюктинский,Орто-Орюктю,,,,село,1901
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Орюктинский,Орюктю-Хутор,,,,село,802
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Чон-Сары-Ойский,Чон-Сары-Ой,,,,село,3408
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Чон-Сары-Ойский,Баетовка,,,,село,1215
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Чон-Сары-Ойский,Орнек,,,,село,1451
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Чон-Сары-Ойский,Сары-Ой,,,,село,1348
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Чон-Сары-Ойский,Чок-Тал,,,,село,1958
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Кара-Ойский,Кара-Ой,,,,село,4994
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Бостеринский,Бостери,,,,село,7815
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Бостеринский,Бактуу-Долоноту,,,,село,3219
Кыргызстан,Иссык-Кульская,Тонский,Кель-Терский,Тогуз-Булак,,,,село,2172
Кыргызстан,Иссык-Кульская,Тонский,Кель-Терский,Кель-Тер,,,,село,1144
Кыргызстан,Иссык-Кульская,Тонский,Кель-Терский,Конур-Олен,,,,село,1692
Кыргызстан,Иссык-Кульская,Тонский,Ак-Терекский,Кара-Коо,,,,село,3314
Кыргызстан,Иссык-Кульская,Тонский,Ак-Терекский,Ала-Баш,,,,село,1385
Кыргызстан,Иссык-Кульская,Тонский,Ак-Терекский,Бар-Булак,,,,село,714
Кыргызстан,Иссык-Кульская,Тонский,Ак-Терекский,Ден-Талаа,,,,село,736
Кыргызстан,Иссык-Кульская,Тонский,Ак-Терекский,Комсомол,,,,село,777
Кыргызстан,Иссык-Кульская,Тонский,Ак-Терекский,Кызыл-Туу,,,,село,1574
Кыргызстан,Иссык-Кульская,Тонский,Терт-Кульский ,Терт-Куль,,,,село,4464
Кыргызстан,Иссык-Кульская,Тонский,Терт-Кульский ,Темир-Канат,,,,село,1322
Кыргызстан,Иссык-Кульская,Тонский,Терт-Кульский ,Туура-Суу,,,,село,1067
Кыргызстан,Иссык-Кульская,Тонский,Болот Мамбетовский,Эшперово,,,,село,2406
Кыргызстан,Иссык-Кульская,Тонский,Болот Мамбетовский,Ак-Сай,,,,село,2031
Кыргызстан,Иссык-Кульская,Тонский,Болот Мамбетовский,Джер-Уй,,,,село,774
Кыргызстан,Иссык-Кульская,Тонский,Болот Мамбетовский,Кек-Сай,,,,село,948
Кыргызстан,Иссык-Кульская,Тонский,Кюн-Чыгышский,Боконбаево,,,,село,13383
Кыргызстан,Иссык-Кульская,Тонский,Кюн-Чыгышский,Арчалы,,,,село,263
Кыргызстан,Иссык-Кульская,Тонский,Каджи-Сайский,Каджи-Сай,,,,село,4131
Кыргызстан,Иссык-Кульская,Тонский,Тонский,Тон,,,,село,2749
Кыргызстан,Иссык-Кульская,Тонский,Тонский,Ак-Сай,,,,село,499
Кыргызстан,Иссык-Кульская,Тонский,Тонский,Каджи-Саз,,,,село,558
Кыргызстан,Иссык-Кульская,Тонский,Тонский,Ак-Булун,,,,село,268
Кыргызстан,Иссык-Кульская,Тонский,Улаколский,Оттук,,,,село,2195
Кыргызстан,Иссык-Кульская,Тонский,Улаколский,Кара-Талаа,,,,село,2674
Кыргызстан,Иссык-Кульская,Тонский,Улаколский,Кара-Шаар,,,,село,969
Кыргызстан,Иссык-Кульская,Тонский,Улаколский,Туура-Суу,,,,село,633
Кыргызстан,Иссык-Кульская,Тонский,Улаколский,Шор-Булак,,,,село,1163
Кыргызстан,Иссык-Кульская,Тонский,Кек-Мойнокский,Ак-Олен,,,,село,1497
Кыргызстан,Иссык-Кульская,Тонский,Кек-Мойнокский,Кек-Мойнок-первое,,,,село,544
Кыргызстан,Иссык-Кульская,Тонский,Кек-Мойнокский,Кек-Мойнок-второе,,,,село,709
Кыргызстан,Иссык-Кульская,Тюпский,Иссык-Кельский,Иссык-Кель,,,,село,1876
Кыргызстан,Иссык-Кульская,Тюпский,Иссык-Кельский,Ынтымак,,,,село,726
Кыргызстан,Иссык-Кульская,Тюпский,Тогуз-Булакский,Тогуз-Булак,,,,село,1570
Кыргызстан,Иссык-Кульская,Тюпский,Тогуз-Булакский,Сары-Булун,,,,село,859
Кыргызстан,Иссык-Кульская,Тюпский,Михайловский,Михайловка,,,,село,3774
Кыргызстан,Иссык-Кульская,Тюпский,Кутургинский,Кутургу,,,,село,2234
Кыргызстан,Иссык-Кульская,Тюпский,Кутургинский,Кичи-Орюктю,,,,село,1873
Кыргызстан,Иссык-Кульская,Тюпский,Кутургинский,Ой-Булак,,,,село,1090
Кыргызстан,Иссык-Кульская,Тюпский,Кутургинский,Ой-Тал,,,,село,1309
Кыргызстан,Иссык-Кульская,Тюпский,Ак-Булунский,Ак-Булун,,,,село,552
Кыргызстан,Иссык-Кульская,Тюпский,Ак-Булунский,Беловодское,,,,село,289
Кыргызстан,Иссык-Кульская,Тюпский,Ак-Булунский,Фрунзенское,,,,село,1001
Кыргызстан,Иссык-Кульская,Тюпский,Ак-Булакский,Ак-Булак,,,,село,1231
Кыргызстан,Иссык-Кульская,Тюпский,Сары-Булакский,Балбай,,,,село,2959
Кыргызстан,Иссык-Кульская,Тюпский,Сары-Булакский,Кюрментю,,,,село,3523
